timestamp,person_A,person_B,group_A,group_B,time_seconds,time_minutes,time_hours
33400,1583,1510,,,668000,11133.333333333334,185.55555555555554
33420,1606,1523,,,668400,11140.0,185.66666666666666
33420,1600,1510,,,668400,11140.0,185.66666666666666
33420,1600,1544,,,668400,11140.0,185.66666666666666
33420,1600,1549,,,668400,11140.0,185.66666666666666
33420,1600,1529,,,668400,11140.0,185.66666666666666
33420,1600,1519,,,668400,11140.0,185.66666666666666
33420,1510,1544,,,668400,11140.0,185.66666666666666
33420,1544,1583,,,668400,11140.0,185.66666666666666
33420,1544,1529,,,668400,11140.0,185.66666666666666
33420,1544,1519,,,668400,11140.0,185.66666666666666
33420,1549,1529,,,668400,11140.0,185.66666666666666
33420,1519,1553,,,668400,11140.0,185.66666666666666
33420,1523,1525,,,668400,11140.0,185.66666666666666
33420,1600,1553,,,668400,11140.0,185.66666666666666
33420,1600,1525,,,668400,11140.0,185.66666666666666
33420,1600,1583,,,668400,11140.0,185.66666666666666
33420,1510,1549,,,668400,11140.0,185.66666666666666
33420,1510,1529,,,668400,11140.0,185.66666666666666
33420,1510,1519,,,668400,11140.0,185.66666666666666
33420,1544,1553,,,668400,11140.0,185.66666666666666
33420,1544,1549,,,668400,11140.0,185.66666666666666
33420,1544,1525,,,668400,11140.0,185.66666666666666
33420,1519,1549,,,668400,11140.0,185.66666666666666
33420,1519,1583,,,668400,11140.0,185.66666666666666
33420,1519,1525,,,668400,11140.0,185.66666666666666
33420,1519,1529,,,668400,11140.0,185.66666666666666
33420,1549,1553,,,668400,11140.0,185.66666666666666
33420,1549,1525,,,668400,11140.0,185.66666666666666
33420,1549,1583,,,668400,11140.0,185.66666666666666
33420,1583,1529,,,668400,11140.0,185.66666666666666
33420,1553,1523,,,668400,11140.0,185.66666666666666
33420,1510,1525,,,668400,11140.0,185.66666666666666
33420,1583,1553,,,668400,11140.0,185.66666666666666
33420,1583,1525,,,668400,11140.0,185.66666666666666
33420,1553,1525,,,668400,11140.0,185.66666666666666
33420,1510,1553,,,668400,11140.0,185.66666666666666
33420,1583,1510,,,668400,11140.0,185.66666666666666
33440,1600,1510,,,668800,11146.666666666666,185.77777777777777
33440,1600,1544,,,668800,11146.666666666666,185.77777777777777
33440,1600,1549,,,668800,11146.666666666666,185.77777777777777
33440,1600,1529,,,668800,11146.666666666666,185.77777777777777
33440,1600,1519,,,668800,11146.666666666666,185.77777777777777
33440,1510,1544,,,668800,11146.666666666666,185.77777777777777
33440,1544,1583,,,668800,11146.666666666666,185.77777777777777
33440,1544,1529,,,668800,11146.666666666666,185.77777777777777
33440,1544,1519,,,668800,11146.666666666666,185.77777777777777
33440,1549,1529,,,668800,11146.666666666666,185.77777777777777
33440,1519,1553,,,668800,11146.666666666666,185.77777777777777
33440,1523,1525,,,668800,11146.666666666666,185.77777777777777
33440,1600,1553,,,668800,11146.666666666666,185.77777777777777
33440,1600,1525,,,668800,11146.666666666666,185.77777777777777
33440,1600,1583,,,668800,11146.666666666666,185.77777777777777
33440,1510,1549,,,668800,11146.666666666666,185.77777777777777
33440,1510,1529,,,668800,11146.666666666666,185.77777777777777
33440,1510,1519,,,668800,11146.666666666666,185.77777777777777
33440,1544,1553,,,668800,11146.666666666666,185.77777777777777
33440,1544,1523,,,668800,11146.666666666666,185.77777777777777
33440,1544,1549,,,668800,11146.666666666666,185.77777777777777
33440,1544,1525,,,668800,11146.666666666666,185.77777777777777
33440,1519,1549,,,668800,11146.666666666666,185.77777777777777
33440,1519,1583,,,668800,11146.666666666666,185.77777777777777
33440,1519,1523,,,668800,11146.666666666666,185.77777777777777
33440,1519,1525,,,668800,11146.666666666666,185.77777777777777
33440,1519,1529,,,668800,11146.666666666666,185.77777777777777
33440,1549,1553,,,668800,11146.666666666666,185.77777777777777
33440,1549,1525,,,668800,11146.666666666666,185.77777777777777
33440,1549,1583,,,668800,11146.666666666666,185.77777777777777
33440,1583,1529,,,668800,11146.666666666666,185.77777777777777
33440,1553,1523,,,668800,11146.666666666666,185.77777777777777
33440,1529,1525,,,668800,11146.666666666666,185.77777777777777
33440,1510,1525,,,668800,11146.666666666666,185.77777777777777
33440,1583,1553,,,668800,11146.666666666666,185.77777777777777
33440,1583,1525,,,668800,11146.666666666666,185.77777777777777
33440,1553,1525,,,668800,11146.666666666666,185.77777777777777
33440,1510,1553,,,668800,11146.666666666666,185.77777777777777
33440,1583,1510,,,668800,11146.666666666666,185.77777777777777
33460,1600,1553,,,669200,11153.333333333334,185.88888888888889
33460,1600,1523,,,669200,11153.333333333334,185.88888888888889
33460,1600,1525,,,669200,11153.333333333334,185.88888888888889
33460,1600,1583,,,669200,11153.333333333334,185.88888888888889
33460,1510,1549,,,669200,11153.333333333334,185.88888888888889
33460,1510,1529,,,669200,11153.333333333334,185.88888888888889
33460,1510,1519,,,669200,11153.333333333334,185.88888888888889
33460,1544,1553,,,669200,11153.333333333334,185.88888888888889
33460,1544,1523,,,669200,11153.333333333334,185.88888888888889
33460,1544,1549,,,669200,11153.333333333334,185.88888888888889
33460,1544,1525,,,669200,11153.333333333334,185.88888888888889
33460,1519,1549,,,669200,11153.333333333334,185.88888888888889
33460,1519,1583,,,669200,11153.333333333334,185.88888888888889
33460,1519,1523,,,669200,11153.333333333334,185.88888888888889
33460,1519,1525,,,669200,11153.333333333334,185.88888888888889
33460,1519,1529,,,669200,11153.333333333334,185.88888888888889
33460,1549,1553,,,669200,11153.333333333334,185.88888888888889
33460,1549,1523,,,669200,11153.333333333334,185.88888888888889
33460,1549,1525,,,669200,11153.333333333334,185.88888888888889
33460,1549,1583,,,669200,11153.333333333334,185.88888888888889
33460,1583,1529,,,669200,11153.333333333334,185.88888888888889
33460,1553,1523,,,669200,11153.333333333334,185.88888888888889
33460,1523,1529,,,669200,11153.333333333334,185.88888888888889
33460,1529,1525,,,669200,11153.333333333334,185.88888888888889
33460,1510,1525,,,669200,11153.333333333334,185.88888888888889
33460,1583,1553,,,669200,11153.333333333334,185.88888888888889
33460,1583,1525,,,669200,11153.333333333334,185.88888888888889
33460,1553,1525,,,669200,11153.333333333334,185.88888888888889
33460,1510,1553,,,669200,11153.333333333334,185.88888888888889
33460,1583,1510,,,669200,11153.333333333334,185.88888888888889
33480,1510,1525,,,669600,11160.0,186.0
33480,1583,1553,,,669600,11160.0,186.0
33480,1583,1525,,,669600,11160.0,186.0
33480,1553,1525,,,669600,11160.0,186.0
33480,1510,1553,,,669600,11160.0,186.0
33480,1583,1510,,,669600,11160.0,186.0
33500,1519,1549,,,670000,11166.666666666666,186.11111111111111
33500,1510,1525,,,670000,11166.666666666666,186.11111111111111
33500,1583,1553,,,670000,11166.666666666666,186.11111111111111
33500,1583,1525,,,670000,11166.666666666666,186.11111111111111
33500,1553,1525,,,670000,11166.666666666666,186.11111111111111
33500,1510,1553,,,670000,11166.666666666666,186.11111111111111
33500,1583,1510,,,670000,11166.666666666666,186.11111111111111
33520,1622,1529,,,670400,11173.333333333334,186.22222222222223
33520,1510,1525,,,670400,11173.333333333334,186.22222222222223
33520,1583,1553,,,670400,11173.333333333334,186.22222222222223
33520,1583,1525,,,670400,11173.333333333334,186.22222222222223
33520,1553,1525,,,670400,11173.333333333334,186.22222222222223
33520,1510,1553,,,670400,11173.333333333334,186.22222222222223
33520,1583,1510,,,670400,11173.333333333334,186.22222222222223
33540,1510,1525,,,670800,11180.0,186.33333333333334
33540,1583,1553,,,670800,11180.0,186.33333333333334
33540,1583,1525,,,670800,11180.0,186.33333333333334
33540,1553,1525,,,670800,11180.0,186.33333333333334
33540,1510,1553,,,670800,11180.0,186.33333333333334
33540,1583,1510,,,670800,11180.0,186.33333333333334
33560,1510,1525,,,671200,11186.666666666666,186.44444444444446
33560,1583,1553,,,671200,11186.666666666666,186.44444444444446
33560,1583,1525,,,671200,11186.666666666666,186.44444444444446
33560,1553,1523,,,671200,11186.666666666666,186.44444444444446
33560,1553,1525,,,671200,11186.666666666666,186.44444444444446
33560,1510,1553,,,671200,11186.666666666666,186.44444444444446
33560,1583,1510,,,671200,11186.666666666666,186.44444444444446
33580,1510,1525,,,671600,11193.333333333334,186.55555555555554
33580,1583,1553,,,671600,11193.333333333334,186.55555555555554
33580,1583,1525,,,671600,11193.333333333334,186.55555555555554
33580,1553,1523,,,671600,11193.333333333334,186.55555555555554
33580,1553,1525,,,671600,11193.333333333334,186.55555555555554
33580,1523,1525,,,671600,11193.333333333334,186.55555555555554
33580,1510,1553,,,671600,11193.333333333334,186.55555555555554
33580,1583,1523,,,671600,11193.333333333334,186.55555555555554
33580,1583,1510,,,671600,11193.333333333334,186.55555555555554
33600,1510,1553,,,672000,11200.0,186.66666666666666
33600,1510,1599,,,672000,11200.0,186.66666666666666
33600,1583,1523,,,672000,11200.0,186.66666666666666
33600,1513,1560,,,672000,11200.0,186.66666666666666
33600,1523,1599,,,672000,11200.0,186.66666666666666
33600,1525,1599,,,672000,11200.0,186.66666666666666
33600,1510,1523,,,672000,11200.0,186.66666666666666
33600,1583,1510,,,672000,11200.0,186.66666666666666
33620,1553,1525,,,672400,11206.666666666666,186.77777777777777
33620,1523,1525,,,672400,11206.666666666666,186.77777777777777
33620,1513,1560,,,672400,11206.666666666666,186.77777777777777
33620,1523,1599,,,672400,11206.666666666666,186.77777777777777
33620,1525,1599,,,672400,11206.666666666666,186.77777777777777
33620,1510,1523,,,672400,11206.666666666666,186.77777777777777
33620,1583,1510,,,672400,11206.666666666666,186.77777777777777
33640,1513,1560,,,672800,11213.333333333334,186.88888888888889
33640,1523,1599,,,672800,11213.333333333334,186.88888888888889
33640,1525,1599,,,672800,11213.333333333334,186.88888888888889
33640,1510,1523,,,672800,11213.333333333334,186.88888888888889
33640,1583,1510,,,672800,11213.333333333334,186.88888888888889
33660,1602,1631,,,673200,11220.0,187.0
33660,1583,1553,,,673200,11220.0,187.0
33660,1525,1599,,,673200,11220.0,187.0
33660,1510,1553,,,673200,11220.0,187.0
33660,1510,1523,,,673200,11220.0,187.0
33660,1583,1523,,,673200,11220.0,187.0
33660,1553,1523,,,673200,11220.0,187.0
33660,1583,1510,,,673200,11220.0,187.0
33680,1510,1553,,,673600,11226.666666666666,187.11111111111111
33680,1510,1523,,,673600,11226.666666666666,187.11111111111111
33680,1583,1523,,,673600,11226.666666666666,187.11111111111111
33680,1553,1523,,,673600,11226.666666666666,187.11111111111111
33680,1553,1525,,,673600,11226.666666666666,187.11111111111111
33680,1553,1599,,,673600,11226.666666666666,187.11111111111111
33680,1523,1599,,,673600,11226.666666666666,187.11111111111111
33680,1523,1525,,,673600,11226.666666666666,187.11111111111111
33680,1583,1510,,,673600,11226.666666666666,187.11111111111111
33700,1510,1599,,,674000,11233.333333333334,187.22222222222223
33700,1583,1599,,,674000,11233.333333333334,187.22222222222223
33700,1602,1631,,,674000,11233.333333333334,187.22222222222223
33700,1583,1510,,,674000,11233.333333333334,187.22222222222223
33720,1583,1525,,,674400,11240.0,187.33333333333334
33720,1583,1599,,,674400,11240.0,187.33333333333334
33720,1599,1525,,,674400,11240.0,187.33333333333334
33720,1602,1631,,,674400,11240.0,187.33333333333334
33720,1510,1525,,,674400,11240.0,187.33333333333334
33720,1523,1525,,,674400,11240.0,187.33333333333334
33720,1573,1519,,,674400,11240.0,187.33333333333334
33720,1537,1560,,,674400,11240.0,187.33333333333334
33720,1599,1523,,,674400,11240.0,187.33333333333334
33720,1583,1510,,,674400,11240.0,187.33333333333334
33740,1573,1519,,,674800,11246.666666666666,187.44444444444446
33740,1537,1560,,,674800,11246.666666666666,187.44444444444446
33740,1599,1523,,,674800,11246.666666666666,187.44444444444446
33740,1583,1510,,,674800,11246.666666666666,187.44444444444446
33760,1537,1560,,,675200,11253.333333333334,187.55555555555554
33760,1599,1523,,,675200,11253.333333333334,187.55555555555554
33760,1583,1510,,,675200,11253.333333333334,187.55555555555554
33780,1602,1631,,,675600,11260.0,187.66666666666666
33780,1599,1523,,,675600,11260.0,187.66666666666666
33780,1583,1510,,,675600,11260.0,187.66666666666666
33800,1583,1599,,,676000,11266.666666666666,187.77777777777777
33800,1599,1510,,,676000,11266.666666666666,187.77777777777777
33800,1583,1519,,,676000,11266.666666666666,187.77777777777777
33800,1602,1631,,,676000,11266.666666666666,187.77777777777777
33800,1599,1523,,,676000,11266.666666666666,187.77777777777777
33800,1583,1510,,,676000,11266.666666666666,187.77777777777777
33820,1583,1519,,,676400,11273.333333333334,187.88888888888889
33820,1519,1525,,,676400,11273.333333333334,187.88888888888889
33820,1602,1631,,,676400,11273.333333333334,187.88888888888889
33820,1599,1523,,,676400,11273.333333333334,187.88888888888889
33820,1583,1510,,,676400,11273.333333333334,187.88888888888889
33840,1602,1631,,,676800,11280.0,188.0
33840,1599,1523,,,676800,11280.0,188.0
33840,1583,1510,,,676800,11280.0,188.0
33860,1560,1531,,,677200,11286.666666666666,188.11111111111111
33860,1602,1631,,,677200,11286.666666666666,188.11111111111111
33860,1599,1523,,,677200,11286.666666666666,188.11111111111111
33860,1583,1510,,,677200,11286.666666666666,188.11111111111111
33880,1602,1631,,,677600,11293.333333333334,188.22222222222223
33880,1523,1531,,,677600,11293.333333333334,188.22222222222223
33880,1599,1523,,,677600,11293.333333333334,188.22222222222223
33880,1583,1510,,,677600,11293.333333333334,188.22222222222223
33900,1539,1568,,,678000,11300.0,188.33333333333334
33900,1599,1604,,,678000,11300.0,188.33333333333334
33900,1602,1631,,,678000,11300.0,188.33333333333334
33900,1599,1531,,,678000,11300.0,188.33333333333334
33900,1523,1531,,,678000,11300.0,188.33333333333334
33900,1604,1531,,,678000,11300.0,188.33333333333334
33900,1599,1523,,,678000,11300.0,188.33333333333334
33900,1583,1510,,,678000,11300.0,188.33333333333334
33920,1599,1531,,,678400,11306.666666666666,188.44444444444446
33920,1523,1531,,,678400,11306.666666666666,188.44444444444446
33920,1604,1531,,,678400,11306.666666666666,188.44444444444446
33920,1599,1523,,,678400,11306.666666666666,188.44444444444446
33920,1583,1510,,,678400,11306.666666666666,188.44444444444446
33940,1599,1529,,,678800,11313.333333333334,188.55555555555554
33940,1599,1510,,,678800,11313.333333333334,188.55555555555554
33940,1604,1531,,,678800,11313.333333333334,188.55555555555554
33940,1599,1525,,,678800,11313.333333333334,188.55555555555554
33940,1599,1523,,,678800,11313.333333333334,188.55555555555554
33940,1602,1631,,,678800,11313.333333333334,188.55555555555554
33940,1583,1510,,,678800,11313.333333333334,188.55555555555554
33960,1529,1523,,,679200,11320.0,188.66666666666666
33960,1510,1523,,,679200,11320.0,188.66666666666666
33960,1583,1599,,,679200,11320.0,188.66666666666666
33960,1599,1529,,,679200,11320.0,188.66666666666666
33960,1599,1510,,,679200,11320.0,188.66666666666666
33960,1604,1531,,,679200,11320.0,188.66666666666666
33960,1599,1525,,,679200,11320.0,188.66666666666666
33960,1599,1523,,,679200,11320.0,188.66666666666666
33960,1602,1631,,,679200,11320.0,188.66666666666666
33960,1583,1510,,,679200,11320.0,188.66666666666666
33980,1583,1599,,,679600,11326.666666666666,188.77777777777777
33980,1599,1529,,,679600,11326.666666666666,188.77777777777777
33980,1599,1510,,,679600,11326.666666666666,188.77777777777777
33980,1604,1531,,,679600,11326.666666666666,188.77777777777777
33980,1599,1525,,,679600,11326.666666666666,188.77777777777777
33980,1549,1525,,,679600,11326.666666666666,188.77777777777777
33980,1599,1523,,,679600,11326.666666666666,188.77777777777777
33980,1602,1631,,,679600,11326.666666666666,188.77777777777777
33980,1583,1510,,,679600,11326.666666666666,188.77777777777777
34000,1543,1513,,,680000,11333.333333333334,188.88888888888889
34000,1544,1573,,,680000,11333.333333333334,188.88888888888889
34000,1599,1525,,,680000,11333.333333333334,188.88888888888889
34000,1549,1525,,,680000,11333.333333333334,188.88888888888889
34000,1599,1523,,,680000,11333.333333333334,188.88888888888889
34000,1602,1631,,,680000,11333.333333333334,188.88888888888889
34000,1583,1510,,,680000,11333.333333333334,188.88888888888889
34020,1583,1599,,,680400,11340.0,189.0
34020,1599,1529,,,680400,11340.0,189.0
34020,1599,1510,,,680400,11340.0,189.0
34020,1549,1525,,,680400,11340.0,189.0
34020,1599,1523,,,680400,11340.0,189.0
34020,1602,1631,,,680400,11340.0,189.0
34020,1583,1510,,,680400,11340.0,189.0
34040,1543,1513,,,680800,11346.666666666666,189.11111111111111
34040,1599,1529,,,680800,11346.666666666666,189.11111111111111
34040,1599,1510,,,680800,11346.666666666666,189.11111111111111
34040,1549,1525,,,680800,11346.666666666666,189.11111111111111
34040,1599,1523,,,680800,11346.666666666666,189.11111111111111
34040,1602,1631,,,680800,11346.666666666666,189.11111111111111
34040,1583,1510,,,680800,11346.666666666666,189.11111111111111
34060,1583,1599,,,681200,11353.333333333334,189.22222222222223
34060,1599,1529,,,681200,11353.333333333334,189.22222222222223
34060,1599,1510,,,681200,11353.333333333334,189.22222222222223
34060,1544,1573,,,681200,11353.333333333334,189.22222222222223
34060,1549,1525,,,681200,11353.333333333334,189.22222222222223
34060,1599,1523,,,681200,11353.333333333334,189.22222222222223
34060,1602,1631,,,681200,11353.333333333334,189.22222222222223
34060,1583,1510,,,681200,11353.333333333334,189.22222222222223
34080,1599,1529,,,681600,11360.0,189.33333333333334
34080,1599,1510,,,681600,11360.0,189.33333333333334
34080,1604,1531,,,681600,11360.0,189.33333333333334
34080,1519,1523,,,681600,11360.0,189.33333333333334
34080,1544,1573,,,681600,11360.0,189.33333333333334
34080,1549,1525,,,681600,11360.0,189.33333333333334
34080,1599,1523,,,681600,11360.0,189.33333333333334
34080,1602,1631,,,681600,11360.0,189.33333333333334
34080,1583,1510,,,681600,11360.0,189.33333333333334
34100,1544,1573,,,682000,11366.666666666666,189.44444444444446
34100,1549,1525,,,682000,11366.666666666666,189.44444444444446
34100,1599,1523,,,682000,11366.666666666666,189.44444444444446
34100,1602,1631,,,682000,11366.666666666666,189.44444444444446
34100,1583,1510,,,682000,11366.666666666666,189.44444444444446
34120,1544,1549,,,682400,11373.333333333334,189.55555555555554
34120,1544,1525,,,682400,11373.333333333334,189.55555555555554
34120,1544,1599,,,682400,11373.333333333334,189.55555555555554
34120,1549,1525,,,682400,11373.333333333334,189.55555555555554
34120,1599,1525,,,682400,11373.333333333334,189.55555555555554
34120,1599,1523,,,682400,11373.333333333334,189.55555555555554
34120,1544,1523,,,682400,11373.333333333334,189.55555555555554
34120,1602,1631,,,682400,11373.333333333334,189.55555555555554
34120,1604,1531,,,682400,11373.333333333334,189.55555555555554
34120,1583,1510,,,682400,11373.333333333334,189.55555555555554
34140,1544,1583,,,682800,11380.0,189.66666666666666
34140,1544,1525,,,682800,11380.0,189.66666666666666
34140,1544,1599,,,682800,11380.0,189.66666666666666
34140,1549,1525,,,682800,11380.0,189.66666666666666
34140,1599,1525,,,682800,11380.0,189.66666666666666
34140,1599,1523,,,682800,11380.0,189.66666666666666
34140,1544,1523,,,682800,11380.0,189.66666666666666
34140,1544,1510,,,682800,11380.0,189.66666666666666
34140,1602,1631,,,682800,11380.0,189.66666666666666
34140,1604,1531,,,682800,11380.0,189.66666666666666
34140,1583,1510,,,682800,11380.0,189.66666666666666
34160,1599,1523,,,683200,11386.666666666666,189.77777777777777
34160,1525,1529,,,683200,11386.666666666666,189.77777777777777
34160,1544,1523,,,683200,11386.666666666666,189.77777777777777
34160,1544,1510,,,683200,11386.666666666666,189.77777777777777
34160,1602,1631,,,683200,11386.666666666666,189.77777777777777
34160,1604,1531,,,683200,11386.666666666666,189.77777777777777
34160,1583,1510,,,683200,11386.666666666666,189.77777777777777
34180,1544,1523,,,683600,11393.333333333334,189.88888888888889
34180,1544,1510,,,683600,11393.333333333334,189.88888888888889
34180,1523,1525,,,683600,11393.333333333334,189.88888888888889
34180,1544,1599,,,683600,11393.333333333334,189.88888888888889
34180,1602,1631,,,683600,11393.333333333334,189.88888888888889
34180,1583,1525,,,683600,11393.333333333334,189.88888888888889
34180,1544,1525,,,683600,11393.333333333334,189.88888888888889
34180,1604,1531,,,683600,11393.333333333334,189.88888888888889
34180,1583,1510,,,683600,11393.333333333334,189.88888888888889
34200,1544,1599,,,684000,11400.0,190.0
34200,1602,1631,,,684000,11400.0,190.0
34200,1526,1531,,,684000,11400.0,190.0
34200,1583,1525,,,684000,11400.0,190.0
34200,1544,1525,,,684000,11400.0,190.0
34200,1604,1531,,,684000,11400.0,190.0
34200,1599,1523,,,684000,11400.0,190.0
34200,1583,1510,,,684000,11400.0,190.0
34220,1602,1631,,,684400,11406.666666666666,190.11111111111111
34220,1526,1531,,,684400,11406.666666666666,190.11111111111111
34220,1510,1525,,,684400,11406.666666666666,190.11111111111111
34220,1583,1525,,,684400,11406.666666666666,190.11111111111111
34220,1544,1525,,,684400,11406.666666666666,190.11111111111111
34220,1604,1531,,,684400,11406.666666666666,190.11111111111111
34220,1599,1523,,,684400,11406.666666666666,190.11111111111111
34220,1583,1510,,,684400,11406.666666666666,190.11111111111111
34240,1510,1525,,,684800,11413.333333333334,190.22222222222223
34240,1583,1525,,,684800,11413.333333333334,190.22222222222223
34240,1544,1525,,,684800,11413.333333333334,190.22222222222223
34240,1604,1531,,,684800,11413.333333333334,190.22222222222223
34240,1582,1523,,,684800,11413.333333333334,190.22222222222223
34240,1582,1599,,,684800,11413.333333333334,190.22222222222223
34240,1599,1523,,,684800,11413.333333333334,190.22222222222223
34240,1583,1510,,,684800,11413.333333333334,190.22222222222223
34260,1549,1525,,,685200,11420.0,190.33333333333334
34260,1583,1525,,,685200,11420.0,190.33333333333334
34260,1602,1631,,,685200,11420.0,190.33333333333334
34260,1544,1525,,,685200,11420.0,190.33333333333334
34260,1604,1531,,,685200,11420.0,190.33333333333334
34260,1582,1523,,,685200,11420.0,190.33333333333334
34260,1582,1599,,,685200,11420.0,190.33333333333334
34260,1599,1523,,,685200,11420.0,190.33333333333334
34260,1583,1510,,,685200,11420.0,190.33333333333334
34280,1544,1525,,,685600,11426.666666666666,190.44444444444446
34280,1551,1269,,,685600,11426.666666666666,190.44444444444446
34280,1604,1531,,,685600,11426.666666666666,190.44444444444446
34280,1582,1523,,,685600,11426.666666666666,190.44444444444446
34280,1582,1599,,,685600,11426.666666666666,190.44444444444446
34280,1599,1523,,,685600,11426.666666666666,190.44444444444446
34280,1583,1510,,,685600,11426.666666666666,190.44444444444446
34300,1463,1628,,,686000,11433.333333333334,190.55555555555554
34300,1604,1531,,,686000,11433.333333333334,190.55555555555554
34300,1519,1523,,,686000,11433.333333333334,190.55555555555554
34300,1582,1523,,,686000,11433.333333333334,190.55555555555554
34300,1582,1599,,,686000,11433.333333333334,190.55555555555554
34300,1599,1523,,,686000,11433.333333333334,190.55555555555554
34300,1549,1525,,,686000,11433.333333333334,190.55555555555554
34300,1583,1510,,,686000,11433.333333333334,190.55555555555554
34320,1552,1600,,,686400,11440.0,190.66666666666666
34320,1582,1523,,,686400,11440.0,190.66666666666666
34320,1582,1599,,,686400,11440.0,190.66666666666666
34320,1602,1631,,,686400,11440.0,190.66666666666666
34320,1599,1523,,,686400,11440.0,190.66666666666666
34320,1549,1525,,,686400,11440.0,190.66666666666666
34320,1583,1510,,,686400,11440.0,190.66666666666666
34340,1551,1269,,,686800,11446.666666666666,190.77777777777777
34340,1599,1523,,,686800,11446.666666666666,190.77777777777777
34340,1549,1525,,,686800,11446.666666666666,190.77777777777777
34340,1604,1531,,,686800,11446.666666666666,190.77777777777777
34340,1583,1510,,,686800,11446.666666666666,190.77777777777777
34360,1544,1523,,,687200,11453.333333333334,190.88888888888889
34360,1551,1514,,,687200,11453.333333333334,190.88888888888889
34360,1551,1269,,,687200,11453.333333333334,190.88888888888889
34360,1591,1531,,,687200,11453.333333333334,190.88888888888889
34360,1544,1599,,,687200,11453.333333333334,190.88888888888889
34360,1599,1523,,,687200,11453.333333333334,190.88888888888889
34360,1549,1525,,,687200,11453.333333333334,190.88888888888889
34360,1604,1531,,,687200,11453.333333333334,190.88888888888889
34360,1583,1510,,,687200,11453.333333333334,190.88888888888889
34380,1591,1604,,,687600,11460.0,191.0
34380,1551,1514,,,687600,11460.0,191.0
34380,1551,1269,,,687600,11460.0,191.0
34380,1591,1531,,,687600,11460.0,191.0
34380,1602,1631,,,687600,11460.0,191.0
34380,1544,1599,,,687600,11460.0,191.0
34380,1599,1523,,,687600,11460.0,191.0
34380,1549,1525,,,687600,11460.0,191.0
34380,1604,1531,,,687600,11460.0,191.0
34380,1583,1510,,,687600,11460.0,191.0
34400,1544,1523,,,688000,11466.666666666666,191.11111111111111
34400,1547,1504,,,688000,11466.666666666666,191.11111111111111
34400,1551,1514,,,688000,11466.666666666666,191.11111111111111
34400,1551,1269,,,688000,11466.666666666666,191.11111111111111
34400,1552,1600,,,688000,11466.666666666666,191.11111111111111
34400,1591,1531,,,688000,11466.666666666666,191.11111111111111
34400,1602,1631,,,688000,11466.666666666666,191.11111111111111
34400,1523,1529,,,688000,11466.666666666666,191.11111111111111
34400,1544,1599,,,688000,11466.666666666666,191.11111111111111
34400,1599,1523,,,688000,11466.666666666666,191.11111111111111
34400,1549,1525,,,688000,11466.666666666666,191.11111111111111
34400,1604,1531,,,688000,11466.666666666666,191.11111111111111
34400,1583,1510,,,688000,11466.666666666666,191.11111111111111
34420,1544,1599,,,688400,11473.333333333334,191.22222222222223
34420,1599,1523,,,688400,11473.333333333334,191.22222222222223
34420,1510,1529,,,688400,11473.333333333334,191.22222222222223
34420,1523,1525,,,688400,11473.333333333334,191.22222222222223
34420,1599,1529,,,688400,11473.333333333334,191.22222222222223
34420,1549,1525,,,688400,11473.333333333334,191.22222222222223
34420,1604,1531,,,688400,11473.333333333334,191.22222222222223
