timestamp,person_A,person_B,group_A,group_B,time_seconds,time_minutes,time_hours
30440,311,771,DSE,DMCT,608800,10146.666666666666,169.11111111111111
30440,95,118,DSE,DMCT,608800,10146.666666666666,169.11111111111111
30440,123,845,DSE,DISQ,608800,10146.666666666666,169.11111111111111
30440,95,311,DSE,DSE,608800,10146.666666666666,169.11111111111111
30460,118,311,DMCT,DSE,609200,10153.333333333334,169.22222222222223
30460,21,205,DMCT,DSE,609200,10153.333333333334,169.22222222222223
30460,95,771,DSE,DMCT,609200,10153.333333333334,169.22222222222223
30460,95,118,DSE,DMCT,609200,10153.333333333334,169.22222222222223
30460,123,845,DSE,DISQ,609200,10153.333333333334,169.22222222222223
30460,95,311,DSE,DSE,609200,10153.333333333334,169.22222222222223
30460,118,771,DMCT,DMCT,609200,10153.333333333334,169.22222222222223
30480,118,311,DMCT,DSE,609600,10160.0,169.33333333333334
30480,95,771,DSE,DMCT,609600,10160.0,169.33333333333334
30480,95,118,DSE,DMCT,609600,10160.0,169.33333333333334
30480,123,845,DSE,DISQ,609600,10160.0,169.33333333333334
30480,95,311,DSE,DSE,609600,10160.0,169.33333333333334
30500,123,845,DSE,DISQ,610000,10166.666666666666,169.44444444444446
30520,123,845,DSE,DISQ,610400,10173.333333333334,169.55555555555554
30520,153,205,SRH,DSE,610400,10173.333333333334,169.55555555555554
30540,123,845,DSE,DISQ,610800,10180.0,169.66666666666666
30560,123,845,DSE,DISQ,611200,10186.666666666666,169.77777777777777
30560,164,311,DSE,DSE,611200,10186.666666666666,169.77777777777777
30580,123,845,DSE,DISQ,611600,10193.333333333334,169.88888888888889
30640,21,179,DMCT,DMCT,612800,10213.333333333334,170.22222222222223
30640,123,845,DSE,DISQ,612800,10213.333333333334,170.22222222222223
30720,311,481,DSE,SRH,614400,10240.0,170.66666666666666
31220,79,122,DSE,SRH,624400,10406.666666666666,173.44444444444446
31560,39,120,DSE,DSE,631200,10520.0,175.33333333333334
31580,39,120,DSE,DSE,631600,10526.666666666666,175.44444444444446
31620,39,120,DSE,DSE,632400,10540.0,175.66666666666666
31640,39,120,DSE,DSE,632800,10546.666666666666,175.77777777777777
31680,39,120,DSE,DSE,633600,10560.0,176.0
31700,39,120,DSE,DSE,634000,10566.666666666666,176.11111111111111
31840,122,448,SRH,SRH,636800,10613.333333333334,176.88888888888889
31860,122,448,SRH,SRH,637200,10620.0,177.0
31880,122,448,SRH,SRH,637600,10626.666666666666,177.11111111111111
31900,122,448,SRH,SRH,638000,10633.333333333334,177.22222222222223
31900,21,150,DMCT,SRH,638000,10633.333333333334,177.22222222222223
32020,39,120,DSE,DSE,640400,10673.333333333334,177.88888888888889
32040,39,120,DSE,DSE,640800,10680.0,178.0
32060,39,120,DSE,DSE,641200,10686.666666666666,178.11111111111111
32080,39,120,DSE,DSE,641600,10693.333333333334,178.22222222222223
32100,39,120,DSE,DSE,642000,10700.0,178.33333333333334
32200,39,120,DSE,DSE,644000,10733.333333333334,178.88888888888889
32260,39,120,DSE,DSE,645200,10753.333333333334,179.22222222222223
32280,39,120,DSE,DSE,645600,10760.0,179.33333333333334
32300,39,120,DSE,DSE,646000,10766.666666666666,179.44444444444446
32300,21,150,DMCT,SRH,646000,10766.666666666666,179.44444444444446
32320,39,120,DSE,DSE,646400,10773.333333333334,179.55555555555554
32340,39,120,DSE,DSE,646800,10780.0,179.66666666666666
32360,120,819,DSE,DSE,647200,10786.666666666666,179.77777777777777
33300,431,778,DMCT,DISQ,666000,11100.0,185.0
33340,271,601,SRH,SRH,666800,11113.333333333334,185.22222222222223
33400,431,778,DMCT,DISQ,668000,11133.333333333334,185.55555555555554
33480,431,778,DMCT,DISQ,669600,11160.0,186.0
33560,431,778,DMCT,DISQ,671200,11186.666666666666,186.44444444444446
33560,15,95,DSE,DSE,671200,11186.666666666666,186.44444444444446
33660,56,194,DSE,DSE,673200,11220.0,187.0
33680,56,194,DSE,DSE,673600,11226.666666666666,187.11111111111111
33720,194,786,DSE,DSE,674400,11240.0,187.33333333333334
33720,194,311,DSE,DSE,674400,11240.0,187.33333333333334
33740,311,786,DSE,DSE,674800,11246.666666666666,187.44444444444446
33760,311,786,DSE,DSE,675200,11253.333333333334,187.55555555555554
33780,194,786,DSE,DSE,675600,11260.0,187.66666666666666
33800,194,786,DSE,DSE,676000,11266.666666666666,187.77777777777777
33800,194,311,DSE,DSE,676000,11266.666666666666,187.77777777777777
33820,311,786,DSE,DSE,676400,11273.333333333334,187.88888888888889
33820,194,786,DSE,DSE,676400,11273.333333333334,187.88888888888889
33840,311,786,DSE,DSE,676800,11280.0,188.0
33860,311,786,DSE,DSE,677200,11286.666666666666,188.11111111111111
33860,194,786,DSE,DSE,677200,11286.666666666666,188.11111111111111
33880,194,786,DSE,DSE,677600,11293.333333333334,188.22222222222223
33960,194,786,DSE,DSE,679200,11320.0,188.66666666666666
33960,311,786,DSE,DSE,679200,11320.0,188.66666666666666
33980,194,786,DSE,DSE,679600,11326.666666666666,188.77777777777777
34020,95,311,DSE,DSE,680400,11340.0,189.0
34020,95,205,DSE,DSE,680400,11340.0,189.0
34040,271,601,SRH,SRH,680800,11346.666666666666,189.11111111111111
34040,21,603,DMCT,DSE,680800,11346.666666666666,189.11111111111111
34040,205,311,DSE,DSE,680800,11346.666666666666,189.11111111111111
34060,95,311,DSE,DSE,681200,11353.333333333334,189.22222222222223
34080,95,311,DSE,DSE,681600,11360.0,189.33333333333334
34180,95,123,DSE,DSE,683600,11393.333333333334,189.88888888888889
34260,205,311,DSE,DSE,685200,11420.0,190.33333333333334
34320,150,271,SRH,SRH,686400,11440.0,190.66666666666666
34340,150,271,SRH,SRH,686800,11446.666666666666,190.77777777777777
34420,311,496,DSE,DSE,688400,11473.333333333334,191.22222222222223
34500,21,431,DMCT,DMCT,690000,11500.0,191.66666666666666
34580,79,275,DSE,DMCT,691600,11526.666666666666,192.11111111111111
34580,271,601,SRH,SRH,691600,11526.666666666666,192.11111111111111
34580,222,267,DSE,DSE,691600,11526.666666666666,192.11111111111111
34580,50,179,DMCT,DMCT,691600,11526.666666666666,192.11111111111111
34600,222,267,DSE,DSE,692000,11533.333333333334,192.22222222222223
34620,222,267,DSE,DSE,692400,11540.0,192.33333333333334
34640,271,601,SRH,SRH,692800,11546.666666666666,192.44444444444446
34640,222,267,DSE,DSE,692800,11546.666666666666,192.44444444444446
34660,222,267,DSE,DSE,693200,11553.333333333334,192.55555555555554
34680,150,601,SRH,SRH,693600,11560.0,192.66666666666666
34740,120,172,DSE,DSE,694800,11580.0,193.0
34740,271,448,SRH,SRH,694800,11580.0,193.0
34760,271,601,SRH,SRH,695200,11586.666666666666,193.11111111111111
34780,29,271,DSE,SRH,695600,11593.333333333334,193.22222222222223
34800,120,223,DSE,DSE,696000,11600.0,193.33333333333334
34820,271,601,SRH,SRH,696400,11606.666666666666,193.44444444444446
34840,271,601,SRH,SRH,696800,11613.333333333334,193.55555555555554
34860,271,601,SRH,SRH,697200,11620.0,193.66666666666666
34880,271,601,SRH,SRH,697600,11626.666666666666,193.77777777777777
34900,271,601,SRH,SRH,698000,11633.333333333334,193.88888888888889
34920,120,172,DSE,DSE,698400,11640.0,194.0
34920,271,601,SRH,SRH,698400,11640.0,194.0
34940,271,601,SRH,SRH,698800,11646.666666666666,194.11111111111111
34960,271,601,SRH,SRH,699200,11653.333333333334,194.22222222222223
34980,271,601,SRH,SRH,699600,11660.0,194.33333333333334
35000,271,601,SRH,SRH,700000,11666.666666666666,194.44444444444446
35020,271,601,SRH,SRH,700400,11673.333333333334,194.55555555555554
35040,271,601,SRH,SRH,700800,11680.0,194.66666666666666
35060,271,601,SRH,SRH,701200,11686.666666666666,194.77777777777777
35140,271,601,SRH,SRH,702800,11713.333333333334,195.22222222222223
35160,271,601,SRH,SRH,703200,11720.0,195.33333333333334
35180,271,601,SRH,SRH,703600,11726.666666666666,195.44444444444446
35300,271,601,SRH,SRH,706000,11766.666666666666,196.11111111111111
35560,271,601,SRH,SRH,711200,11853.333333333334,197.55555555555554
35580,271,601,SRH,SRH,711600,11860.0,197.66666666666666
35620,116,123,SFLE,DSE,712400,11873.333333333334,197.88888888888889
35620,271,601,SRH,SRH,712400,11873.333333333334,197.88888888888889
35640,271,601,SRH,SRH,712800,11880.0,198.0
35780,29,95,DSE,DSE,715600,11926.666666666666,198.77777777777777
35800,123,253,DSE,DISQ,716000,11933.333333333334,198.88888888888889
35880,123,253,DSE,DISQ,717600,11960.0,199.33333333333334
35980,123,253,DSE,DISQ,719600,11993.333333333334,199.88888888888889
36260,120,172,DSE,DSE,725200,12086.666666666666,201.44444444444446
36280,120,172,DSE,DSE,725600,12093.333333333334,201.55555555555554
36320,79,253,DSE,DISQ,726400,12106.666666666666,201.77777777777777
36500,311,496,DSE,DSE,730000,12166.666666666666,202.77777777777777
36520,311,496,DSE,DSE,730400,12173.333333333334,202.88888888888889
36600,285,762,DMCT,DMCT,732000,12200.0,203.33333333333334
36620,285,762,DMCT,DMCT,732400,12206.666666666666,203.44444444444446
36720,285,762,DMCT,DMCT,734400,12240.0,204.0
36740,285,762,DMCT,DMCT,734800,12246.666666666666,204.11111111111111
36760,285,762,DMCT,DMCT,735200,12253.333333333334,204.22222222222223
36820,123,253,DSE,DISQ,736400,12273.333333333334,204.55555555555554
36860,285,762,DMCT,DMCT,737200,12286.666666666666,204.77777777777777
36940,150,601,SRH,SRH,738800,12313.333333333334,205.22222222222223
37300,285,762,DMCT,DMCT,746000,12433.333333333334,207.22222222222223
37420,150,762,SRH,DMCT,748400,12473.333333333334,207.88888888888889
37440,29,79,DSE,DSE,748800,12480.0,208.0
37440,150,762,SRH,DMCT,748800,12480.0,208.0
37460,150,762,SRH,DMCT,749200,12486.666666666666,208.11111111111111
37480,150,762,SRH,DMCT,749600,12493.333333333334,208.22222222222223
37500,150,762,SRH,DMCT,750000,12500.0,208.33333333333334
37840,116,826,SFLE,DISQ,756800,12613.333333333334,210.22222222222223
38300,63,481,SRH,SRH,766000,12766.666666666666,212.77777777777777
38340,120,172,DSE,DSE,766800,12780.0,213.0
38360,120,172,DSE,DSE,767200,12786.666666666666,213.11111111111111
38480,63,481,SRH,SRH,769600,12826.666666666666,213.77777777777777
38500,762,771,DMCT,DMCT,770000,12833.333333333334,213.88888888888889
38500,63,481,SRH,SRH,770000,12833.333333333334,213.88888888888889
38520,63,481,SRH,SRH,770400,12840.0,214.0
38540,63,481,SRH,SRH,770800,12846.666666666666,214.11111111111111
38560,63,481,SRH,SRH,771200,12853.333333333334,214.22222222222223
38600,63,481,SRH,SRH,772000,12866.666666666666,214.44444444444446
38620,63,481,SRH,SRH,772400,12873.333333333334,214.55555555555554
38680,63,481,SRH,SRH,773600,12893.333333333334,214.88888888888889
38700,63,481,SRH,SRH,774000,12900.0,215.0
38720,63,481,SRH,SRH,774400,12906.666666666666,215.11111111111111
38780,63,481,SRH,SRH,775600,12926.666666666666,215.44444444444446
38800,63,481,SRH,SRH,776000,12933.333333333334,215.55555555555554
38860,63,481,SRH,SRH,777200,12953.333333333334,215.88888888888889
39660,56,939,DSE,DSE,793200,13220.0,220.33333333333334
39660,50,335,DMCT,DMCT,793200,13220.0,220.33333333333334
39760,123,253,DSE,DISQ,795200,13253.333333333334,220.88888888888889
39940,778,826,DISQ,DISQ,798800,13313.333333333334,221.88888888888889
39960,778,826,DISQ,DISQ,799200,13320.0,222.0
40320,223,496,DSE,DSE,806400,13440.0,224.0
40420,123,253,DSE,DISQ,808400,13473.333333333334,224.55555555555554
40440,29,56,DSE,DSE,808800,13480.0,224.66666666666666
40460,29,56,DSE,DSE,809200,13486.666666666666,224.77777777777777
40480,29,56,DSE,DSE,809600,13493.333333333334,224.88888888888889
40500,29,56,DSE,DSE,810000,13500.0,225.0
40520,29,56,DSE,DSE,810400,13506.666666666666,225.11111111111111
40560,95,819,DSE,DSE,811200,13520.0,225.33333333333334
40560,123,253,DSE,DISQ,811200,13520.0,225.33333333333334
40560,29,56,DSE,DSE,811200,13520.0,225.33333333333334
40560,116,778,SFLE,DISQ,811200,13520.0,225.33333333333334
41000,105,113,DMCT,DSE,820000,13666.666666666666,227.77777777777777
41120,223,496,DSE,DSE,822400,13706.666666666666,228.44444444444446
41500,172,311,DSE,DSE,830000,13833.333333333334,230.55555555555554
41520,120,311,DSE,DSE,830400,13840.0,230.66666666666666
41600,105,113,DMCT,DSE,832000,13866.666666666666,231.11111111111111
41600,172,311,DSE,DSE,832000,13866.666666666666,231.11111111111111
41620,120,172,DSE,DSE,832400,13873.333333333334,231.22222222222223
41620,172,311,DSE,DSE,832400,13873.333333333334,231.22222222222223
41660,120,311,DSE,DSE,833200,13886.666666666666,231.44444444444446
41680,105,113,DMCT,DSE,833600,13893.333333333334,231.55555555555554
42020,105,113,DMCT,DSE,840400,14006.666666666666,233.44444444444446
42040,113,513,DSE,DSE,840800,14013.333333333334,233.55555555555554
42040,123,253,DSE,DISQ,840800,14013.333333333334,233.55555555555554
42060,123,253,DSE,DISQ,841200,14020.0,233.66666666666666
42080,105,113,DMCT,DSE,841600,14026.666666666666,233.77777777777777
42180,113,513,DSE,DSE,843600,14060.0,234.33333333333334
42180,172,311,DSE,DSE,843600,14060.0,234.33333333333334
42200,172,311,DSE,DSE,844000,14066.666666666666,234.44444444444446
42260,172,311,DSE,DSE,845200,14086.666666666666,234.77777777777777
42280,172,311,DSE,DSE,845600,14093.333333333334,234.88888888888889
42300,172,311,DSE,DSE,846000,14100.0,235.0
42320,123,253,DSE,DISQ,846400,14106.666666666666,235.11111111111111
42320,172,311,DSE,DSE,846400,14106.666666666666,235.11111111111111
42340,123,253,DSE,DISQ,846800,14113.333333333334,235.22222222222223
42340,172,311,DSE,DSE,846800,14113.333333333334,235.22222222222223
42360,172,311,DSE,DSE,847200,14120.0,235.33333333333334
42380,123,253,DSE,DISQ,847600,14126.666666666666,235.44444444444446
42380,172,311,DSE,DSE,847600,14126.666666666666,235.44444444444446
42400,119,275,DMCT,DMCT,848000,14133.333333333334,235.55555555555554
42400,172,311,DSE,DSE,848000,14133.333333333334,235.55555555555554
42420,172,311,DSE,DSE,848400,14140.0,235.66666666666666
42460,172,311,DSE,DSE,849200,14153.333333333334,235.88888888888889
42480,105,113,DMCT,DSE,849600,14160.0,236.0
42580,119,335,DMCT,DMCT,851600,14193.333333333334,236.55555555555554
42660,113,513,DSE,DSE,853200,14220.0,237.0
42720,63,481,SRH,SRH,854400,14240.0,237.33333333333334
42880,105,513,DMCT,DSE,857600,14293.333333333334,238.22222222222223
43000,50,771,DMCT,DMCT,860000,14333.333333333334,238.88888888888889
43020,50,771,DMCT,DMCT,860400,14340.0,239.0
43180,15,95,DSE,DSE,863600,14393.333333333334,239.88888888888889
43260,15,95,DSE,DSE,865200,14420.0,240.33333333333334
43260,15,29,DSE,DSE,865200,14420.0,240.33333333333334
43260,29,95,DSE,DSE,865200,14420.0,240.33333333333334
43280,29,95,DSE,DSE,865600,14426.666666666666,240.44444444444446
43280,15,95,DSE,DSE,865600,14426.666666666666,240.44444444444446
43280,15,29,DSE,DSE,865600,14426.666666666666,240.44444444444446
43300,15,95,DSE,DSE,866000,14433.333333333334,240.55555555555554
43420,15,95,DSE,DSE,868400,14473.333333333334,241.22222222222223
43440,15,95,DSE,DSE,868800,14480.0,241.33333333333334
43460,15,95,DSE,DSE,869200,14486.666666666666,241.44444444444446
43480,194,786,DSE,DSE,869600,14493.333333333334,241.55555555555554
43480,15,95,DSE,DSE,869600,14493.333333333334,241.55555555555554
43520,105,113,DMCT,DSE,870400,14506.666666666666,241.77777777777777
43560,95,194,DSE,DSE,871200,14520.0,242.0
43580,15,95,DSE,DSE,871600,14526.666666666666,242.11111111111111
43600,15,95,DSE,DSE,872000,14533.333333333334,242.22222222222223
43640,95,194,DSE,DSE,872800,14546.666666666666,242.44444444444446
43660,150,154,SRH,SRH,873200,14553.333333333334,242.55555555555554
43660,95,194,DSE,DSE,873200,14553.333333333334,242.55555555555554
43680,150,154,SRH,SRH,873600,14560.0,242.66666666666666
43680,15,95,DSE,DSE,873600,14560.0,242.66666666666666
43680,95,194,DSE,DSE,873600,14560.0,242.66666666666666
43700,150,154,SRH,SRH,874000,14566.666666666666,242.77777777777777
43700,105,113,DMCT,DSE,874000,14566.666666666666,242.77777777777777
43720,150,154,SRH,SRH,874400,14573.333333333334,242.88888888888889
43720,105,113,DMCT,DSE,874400,14573.333333333334,242.88888888888889
43740,105,113,DMCT,DSE,874800,14580.0,243.0
43760,150,154,SRH,SRH,875200,14586.666666666666,243.11111111111111
43820,150,154,SRH,SRH,876400,14606.666666666666,243.44444444444446
43820,494,765,DSE,DSE,876400,14606.666666666666,243.44444444444446
43840,150,154,SRH,SRH,876800,14613.333333333334,243.55555555555554
43840,494,765,DSE,DSE,876800,14613.333333333334,243.55555555555554
43860,150,154,SRH,SRH,877200,14620.0,243.66666666666666
43880,150,154,SRH,SRH,877600,14626.666666666666,243.77777777777777
43940,150,154,SRH,SRH,878800,14646.666666666666,244.11111111111111
43940,494,765,DSE,DSE,878800,14646.666666666666,244.11111111111111
43960,150,154,SRH,SRH,879200,14653.333333333334,244.22222222222223
44080,48,209,DMCT,DMCT,881600,14693.333333333334,244.88888888888889
44100,48,209,DMCT,DMCT,882000,14700.0,245.0
44120,48,209,DMCT,DMCT,882400,14706.666666666666,245.11111111111111
44120,113,513,DSE,DSE,882400,14706.666666666666,245.11111111111111
44180,80,222,DMCT,DSE,883600,14726.666666666666,245.44444444444446
44280,17,48,DMCT,DMCT,885600,14760.0,246.0
44320,179,209,DMCT,DMCT,886400,14773.333333333334,246.22222222222223
44340,17,179,DMCT,DMCT,886800,14780.0,246.33333333333334
44340,179,209,DMCT,DMCT,886800,14780.0,246.33333333333334
44340,17,209,DMCT,DMCT,886800,14780.0,246.33333333333334
44340,17,48,DMCT,DMCT,886800,14780.0,246.33333333333334
44360,66,209,DMCT,DMCT,887200,14786.666666666666,246.44444444444446
44380,48,209,DMCT,DMCT,887600,14793.333333333334,246.55555555555554
44380,17,66,DMCT,DMCT,887600,14793.333333333334,246.55555555555554
44380,123,253,DSE,DISQ,887600,14793.333333333334,246.55555555555554
44400,17,66,DMCT,DMCT,888000,14800.0,246.66666666666666
44420,80,222,DMCT,DSE,888400,14806.666666666666,246.77777777777777
44420,17,66,DMCT,DMCT,888400,14806.666666666666,246.77777777777777
44440,123,253,DSE,DISQ,888800,14813.333333333334,246.88888888888889
44440,17,66,DMCT,DMCT,888800,14813.333333333334,246.88888888888889
44460,196,223,DSE,DSE,889200,14820.0,247.0
44460,17,66,DMCT,DMCT,889200,14820.0,247.0
44460,66,196,DMCT,DSE,889200,14820.0,247.0
44480,196,223,DSE,DSE,889600,14826.666666666666,247.11111111111111
44480,223,819,DSE,DSE,889600,14826.666666666666,247.11111111111111
44480,17,102,DMCT,DMCT,889600,14826.666666666666,247.11111111111111
44480,39,205,DSE,DSE,889600,14826.666666666666,247.11111111111111
44480,66,209,DMCT,DMCT,889600,14826.666666666666,247.11111111111111
44480,17,66,DMCT,DMCT,889600,14826.666666666666,247.11111111111111
44500,196,819,DSE,DSE,890000,14833.333333333334,247.22222222222223
44500,48,66,DMCT,DMCT,890000,14833.333333333334,247.22222222222223
44500,17,66,DMCT,DMCT,890000,14833.333333333334,247.22222222222223
44520,80,765,DMCT,DSE,890400,14840.0,247.33333333333334
44520,17,66,DMCT,DMCT,890400,14840.0,247.33333333333334
44520,66,102,DMCT,DMCT,890400,14840.0,247.33333333333334
44520,196,819,DSE,DSE,890400,14840.0,247.33333333333334
44520,66,209,DMCT,DMCT,890400,14840.0,247.33333333333334
44520,48,66,DMCT,DMCT,890400,14840.0,247.33333333333334
44540,66,102,DMCT,DMCT,890800,14846.666666666666,247.44444444444446
44540,80,765,DMCT,DSE,890800,14846.666666666666,247.44444444444446
44540,17,179,DMCT,DMCT,890800,14846.666666666666,247.44444444444446
44540,196,819,DSE,DSE,890800,14846.666666666666,247.44444444444446
44540,17,66,DMCT,DMCT,890800,14846.666666666666,247.44444444444446
44540,66,209,DMCT,DMCT,890800,14846.666666666666,247.44444444444446
44540,48,66,DMCT,DMCT,890800,14846.666666666666,247.44444444444446
44560,48,209,DMCT,DMCT,891200,14853.333333333334,247.55555555555554
44560,48,66,DMCT,DMCT,891200,14853.333333333334,247.55555555555554
44560,66,102,DMCT,DMCT,891200,14853.333333333334,247.55555555555554
44560,223,819,DSE,DSE,891200,14853.333333333334,247.55555555555554
44560,196,819,DSE,DSE,891200,14853.333333333334,247.55555555555554
44560,21,66,DMCT,DMCT,891200,14853.333333333334,247.55555555555554
44560,102,179,DMCT,DMCT,891200,14853.333333333334,247.55555555555554
44580,48,209,DMCT,DMCT,891600,14860.0,247.66666666666666
44580,66,102,DMCT,DMCT,891600,14860.0,247.66666666666666
44580,21,48,DMCT,DMCT,891600,14860.0,247.66666666666666
44580,17,102,DMCT,DMCT,891600,14860.0,247.66666666666666
44580,205,496,DSE,DSE,891600,14860.0,247.66666666666666
44580,102,179,DMCT,DMCT,891600,14860.0,247.66666666666666
44600,48,209,DMCT,DMCT,892000,14866.666666666666,247.77777777777777
44600,66,102,DMCT,DMCT,892000,14866.666666666666,247.77777777777777
44600,17,102,DMCT,DMCT,892000,14866.666666666666,247.77777777777777
44600,21,66,DMCT,DMCT,892000,14866.666666666666,247.77777777777777
44600,102,179,DMCT,DMCT,892000,14866.666666666666,247.77777777777777
44620,48,209,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,80,765,DMCT,DSE,892400,14873.333333333334,247.88888888888889
44620,48,134,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,66,102,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,17,102,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,21,66,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,134,209,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,66,209,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44620,102,179,DMCT,DMCT,892400,14873.333333333334,247.88888888888889
44640,48,66,DMCT,DMCT,892800,14880.0,248.0
44660,80,765,DMCT,DSE,893200,14886.666666666666,248.11111111111111
44680,80,765,DMCT,DSE,893600,14893.333333333334,248.22222222222223
44680,105,113,DMCT,DSE,893600,14893.333333333334,248.22222222222223
44700,80,765,DMCT,DSE,894000,14900.0,248.33333333333334
44720,80,765,DMCT,DSE,894400,14906.666666666666,248.44444444444446
44720,240,275,DMCT,DMCT,894400,14906.666666666666,248.44444444444446
44760,80,222,DMCT,DSE,895200,14920.0,248.66666666666666
44780,134,240,DMCT,DMCT,895600,14926.666666666666,248.77777777777777
44780,80,222,DMCT,DSE,895600,14926.666666666666,248.77777777777777
44800,134,240,DMCT,DMCT,896000,14933.333333333334,248.88888888888889
44800,80,222,DMCT,DSE,896000,14933.333333333334,248.88888888888889
44820,240,285,DMCT,DMCT,896400,14940.0,249.0
44820,134,496,DMCT,DSE,896400,14940.0,249.0
44820,80,222,DMCT,DSE,896400,14940.0,249.0
44840,240,285,DMCT,DMCT,896800,14946.666666666666,249.11111111111111
44840,134,285,DMCT,DMCT,896800,14946.666666666666,249.11111111111111
44840,80,222,DMCT,DSE,896800,14946.666666666666,249.11111111111111
44840,123,253,DSE,DISQ,896800,14946.666666666666,249.11111111111111
44860,240,285,DMCT,DMCT,897200,14953.333333333334,249.22222222222223
44860,134,240,DMCT,DMCT,897200,14953.333333333334,249.22222222222223
44860,134,285,DMCT,DMCT,897200,14953.333333333334,249.22222222222223
44860,80,222,DMCT,DSE,897200,14953.333333333334,249.22222222222223
44860,123,253,DSE,DISQ,897200,14953.333333333334,249.22222222222223
44920,271,601,SRH,SRH,898400,14973.333333333334,249.55555555555554
44920,205,496,DSE,DSE,898400,14973.333333333334,249.55555555555554
44940,205,496,DSE,DSE,898800,14980.0,249.66666666666666
44980,271,601,SRH,SRH,899600,14993.333333333334,249.88888888888889
44980,205,311,DSE,DSE,899600,14993.333333333334,249.88888888888889
44980,205,496,DSE,DSE,899600,14993.333333333334,249.88888888888889
44980,80,311,DMCT,DSE,899600,14993.333333333334,249.88888888888889
45000,311,496,DSE,DSE,900000,15000.0,250.0
45000,205,496,DSE,DSE,900000,15000.0,250.0
45020,63,481,SRH,SRH,900400,15006.666666666666,250.11111111111111
45020,205,496,DSE,DSE,900400,15006.666666666666,250.11111111111111
45040,80,222,DMCT,DSE,900800,15013.333333333334,250.22222222222223
45040,205,496,DSE,DSE,900800,15013.333333333334,250.22222222222223
45060,80,222,DMCT,DSE,901200,15020.0,250.33333333333334
45060,205,496,DSE,DSE,901200,15020.0,250.33333333333334
45060,63,271,SRH,SRH,901200,15020.0,250.33333333333334
45080,80,765,DMCT,DSE,901600,15026.666666666666,250.44444444444446
45080,205,311,DSE,DSE,901600,15026.666666666666,250.44444444444446
45080,80,222,DMCT,DSE,901600,15026.666666666666,250.44444444444446
45080,205,496,DSE,DSE,901600,15026.666666666666,250.44444444444446
45100,80,765,DMCT,DSE,902000,15033.333333333334,250.55555555555554
45100,205,496,DSE,DSE,902000,15033.333333333334,250.55555555555554
45120,80,765,DMCT,DSE,902400,15040.0,250.66666666666666
45120,80,222,DMCT,DSE,902400,15040.0,250.66666666666666
45140,80,222,DMCT,DSE,902800,15046.666666666666,250.77777777777777
45140,205,496,DSE,DSE,902800,15046.666666666666,250.77777777777777
45160,222,496,DSE,DSE,903200,15053.333333333334,250.88888888888889
45160,205,311,DSE,DSE,903200,15053.333333333334,250.88888888888889
45160,205,496,DSE,DSE,903200,15053.333333333334,250.88888888888889
45180,311,496,DSE,DSE,903600,15060.0,251.0
45180,205,496,DSE,DSE,903600,15060.0,251.0
